scorer,,,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit,Rohan Pandit
bodyparts,,,Snout,Snout,Spiracle,Spiracle,Pectoral Fin,Pectoral Fin,Tail,Tail
coords,,,x,y,x,y,x,y,x,y
labeled-data,IMG_9473,img010.png,502.0391182604888,521.9225460406241,413.78261841504724,452.998422351803,276.7749091311712,426.1012033512875,272.5722186623407,337.00416541207983
labeled-data,IMG_9473,img033.png,520.5309563233432,530.3279269782852,438.9987612280305,461.4038032894641,295.2667471940257,445.433579507908,300.30997575662235,352.97438919363594
labeled-data,IMG_9473,img064.png,546.5876372300927,523.6036222281563,465.895980228546,458.0416509143997,332.2504233197345,442.9119652266097,318.80181381947676,345.40954634974094
labeled-data,IMG_9473,img092.png,486.0688944789327,536.211693634648,406.21777557115223,473.1713366021897,258.2830710683168,453.8389604455691,233.75956647685274,343.0033890597799
labeled-data,IMG_9473,img131.png,483.91584871443916,584.7451967299626,403.43988651671856,523.4301779126516,270.42101684066574,504.667787650284,,
labeled-data,IMG_9473,img167.png,499.6048952955904,622.0264749890656,413.0130520137145,557.9348744497246,274.13640239097117,528.3687662730979,288.22174192625755,463.3869895616395
labeled-data,IMG_9473,img197.png,501.0386265836279,611.7548756380376,424.67416636654053,551.7542283246117,288.99088437368,532.6631132703399,276.03619915828125,439.2530146119384
labeled-data,IMG_9473,img244.png,506.4932308848484,623.3459097781312,426.0378174418457,561.2997858517476,278.08167577123896,545.6177984857386,273.308897007671,450.844048752032
labeled-data,IMG_9473,img272.png,490.81124351883943,632.891467305267,413.7649577640995,570.8453433788835,280.1271523841966,553.7997049375693,266.4906416311453,456.2986530532525
labeled-data,IMG_9473,img312.png,496.26584782005995,641.7551992947505,413.7649577640995,576.9817732177567,273.99072254532354,559.9361347764425,273.308897007671,476.7534191828295
labeled-data,IMG_9473,img331.png,498.3113244330176,636.3005949935297,415.81043437705716,579.7090753683667,276.71802469593376,558.5724837011372,267.1724671687979,470.6169893439563
labeled-data,IMG_9473,img375.png,497.62949889536503,639.7097226817925,418.5377365276674,582.436377518977,276.71802469593376,560.617960314095,265.80881609349274,468.5715127309986
labeled-data,IMG_9473,img413.png,490.1294179811868,650.6189312842336,408.9921790005315,586.5273307448924,273.30889700767096,574.2544710671463,269.2179437817556,484.2535000970076
labeled-data,IMG_9473,img452.png,492.17489459414446,650.6189312842336,415.1286088394046,594.7092371967233,270.58159485706074,582.436377518977,273.99072254532354,486.2989767099653
labeled-data,IMG_9473,img547.png,498.9931499706701,651.3007568218861,415.1286088394046,587.8909818201977,273.9907225453236,576.9817732177567,264.44516501818765,481.5261979463974
labeled-data,IMG_9473,img578.png,498.3113244330176,645.8461525206658,415.1286088394046,582.4363775189771,275.3543736206287,564.0270880023579,272.6270714700184,476.7534191828293
labeled-data,IMG_9473,img618.png,496.2658478200599,644.4825014453604,422.62868975358276,581.0727264436719,282.8544545348069,570.1635178412307,282.8544545348069,480.8443724087447
labeled-data,IMG_9473,img699.png,501.0386265836279,636.3005949935296,420.58321314062516,576.2999476801039,286.9454077607223,568.1180412282731,278.0816757712389,473.3442914945665
labeled-data,IMG_9473,img748.png,511.9478351860689,639.7097226817924,421.9468642159303,572.2089944541887,278.08167577123896,562.6634369270528,285.5817566854172,472.66246595691405
labeled-data,IMG_9473,img786.png,477.1747327657881,638.3460716064875,401.49209808635334,576.9817732177567,253.5359564157466,567.4362156906207,256.9450841040094,476.7534191828295
